time(ms),voltage_0,voltage_1
0.0,0.021972656,1.348877
0.20799997,0.021972656,1.3098145
0.41599995,0.021972656,1.2731934
0.62399995,0.021972656,1.2341309
0.8319999,0.020751953,1.1914062
1.04,0.021972656,1.1560059
1.2479999,0.020751953,1.1132812
1.4559999,0.020751953,1.0742188
1.6639998,0.021972656,1.0583496
1.872,0.020751953,1.015625
2.08,0.0,0.9790039
2.2879999,0.01953125,0.95703125
2.4959998,0.01953125,0.91796875
2.704,0.01953125,0.8984375
2.9119997,0.01953125,0.859375
3.1200001,0.01953125,0.84228516
3.3279996,0.0012207031,0.8227539
3.5359998,0.0024414062,0.7849121
3.744,0.0036621094,0.76538086
3.952,0.0036621094,0.7458496
4.16,0.0012207031,0.8984375
4.368,0.01953125,1.0375977
4.5759997,0.020751953,1.1523438
4.7839994,0.021972656,1.2731934
4.9919996,0.02319336,1.3903809
5.2,0.02319336,1.5075684
5.408,0.040283203,1.6015625
5.6159997,0.041503906,1.7028809
5.8239994,0.04272461,1.7980957
6.0319996,0.041503906,1.8981934
6.2400002,0.040283203,1.9750977
6.4479995,0.05859375,2.072754
6.655999,0.059814453,2.150879
6.864,0.05859375,2.2265625
7.0719995,0.061035156,2.3083496
7.2799997,0.061035156,2.3864746
7.488,0.059814453,2.463379
7.695999,0.061035156,2.5231934
7.904,0.059814453,2.5805664
8.1119995,0.078125,2.65625
8.32,0.078125,2.7148438
8.528,0.078125,2.775879
8.736,0.0793457,2.8344727
8.943999,0.0793457,2.890625
9.151999,0.078125,2.932129
9.36,0.0793457,2.9907227
9.567999,0.0793457,3.046875
9.776,0.080566406,3.0895996
9.983999,0.0793457,3.1274414
10.191999,0.08178711,3.1848145
10.4,0.078125,3.2226562
10.608,0.08178711,3.2629395
10.816,0.080566406,3.3044434
11.023999,0.09765625,3.3422852
11.231999,0.08178711,3.3825684
11.44,0.09887695,3.4179688
11.647999,0.100097656,3.458252
11.855999,0.09765625,3.479004
12.063999,0.10131836,3.519287
12.271999,0.100097656,3.5583496
12.4800005,0.09887695,3.5742188
12.687999,0.100097656,3.614502
12.895999,0.100097656,3.6364746
13.104,0.09887695,3.671875
13.311998,0.100097656,3.692627
13.519999,0.100097656,3.7341309
13.728,0.09887695,3.7524414
13.936,0.10131836,3.770752
14.143999,0.119628906,3.6169434
14.351999,0.09765625,3.479004
14.559999,0.0793457,3.3422852
14.767999,0.080566406,3.2263184
14.976,0.0793457,3.1054688
15.184,0.0793457,2.9907227
15.391998,0.0793457,2.890625
15.599999,0.078125,2.7929688
15.808,0.078125,2.6953125
16.015999,0.061035156,2.598877
16.223999,0.05859375,2.5
16.432,0.059814453,2.4047852
16.64,0.06225586,2.3278809
16.848,0.05859375,2.2485352
17.056,0.06225586,2.1691895
17.264,0.04272461,2.1105957
17.472,0.0390625,2.03125
17.679998,0.04272461,1.9567871
17.887999,0.04272461,1.895752
18.096,0.0390625,1.8383789
18.303999,0.040283203,1.7773438
18.512,0.040283203,1.71875
18.72,0.0390625,1.6601562
18.928,0.0390625,1.6040039
19.135998,0.020751953,1.5454102
19.344,0.02319336,1.5075684
19.552,0.020751953,1.4477539
19.759998,0.02319336,1.4099121
19.967999,0.020751953,1.3476562
20.175999,0.021972656,1.3122559
20.383999,0.02319336,1.270752
20.592,0.021972656,1.2316895
20.8,0.021972656,1.192627
21.007998,0.020751953,1.1523438
21.216,0.021972656,1.114502
21.424,0.020751953,1.0766602
21.632,0.02319336,1.0583496
21.839998,0.01953125,1.015625
22.047998,0.021972656,0.9777832
22.255997,0.01953125,0.95703125
22.463999,0.0,0.92041016
22.672,0.0036621094,0.8996582
22.88,0.0024414062,0.88256836
23.088,0.0036621094,0.84350586
23.295998,0.0036621094,0.8239746
23.504,0.0036621094,0.80200195
23.711998,0.0,0.76416016
23.919998,0.0036621094,0.7434082
24.127998,0.0024414062,0.88012695
24.335999,0.020751953,1.0180664
24.543999,0.020751953,1.1523438
24.751999,0.021972656,1.270752
24.960001,0.01953125,1.3696289
25.167997,0.02319336,1.4880371
25.375998,0.040283203,1.5844727
25.584,0.040283203,1.6821289
25.791998,0.04272461,1.7810059
26.0,0.041503906,1.8762207
26.208,0.041503906,1.9763184
26.415997,0.04272461,2.052002
26.623997,0.061035156,2.130127
26.831999,0.05859375,2.2265625
27.039997,0.05859375,2.2875977
27.248,0.061035156,2.3669434
27.456,0.06225586,2.442627
27.663998,0.061035156,2.503662
27.872,0.08178711,2.5793457
28.079998,0.06225586,2.6379395
28.287998,0.061035156,2.6989746
28.495998,0.06225586,2.7575684
28.703999,0.08178711,2.8137207
28.911999,0.0793457,2.8710938
29.119999,0.080566406,2.9333496
29.328001,0.0793457,2.9882812
29.535997,0.078125,3.0297852
29.743998,0.080566406,3.0871582
29.952,0.078125,3.1274414
30.159998,0.08178711,3.1677246
30.368,0.08178711,3.206787
30.576,0.08178711,3.2629395
30.783997,0.09765625,3.3007812
30.991997,0.10131836,3.3410645
