time(ms),voltage_0,voltage_1
0.0,0.04272461,1.9934082
0.051999997,0.041503906,1.9934082
0.103999995,0.0390625,1.9750977
0.156,0.041503906,1.9543457
0.20799999,0.0390625,1.9335938
0.26,0.04272461,1.9177246
0.312,0.040283203,1.8945312
0.36399996,0.041503906,1.8762207
0.41599998,0.041503906,1.8566895
0.468,0.04272461,1.8566895
0.52,0.0390625,1.8359375
0.57199997,0.040283203,1.8164062
0.624,0.0390625,1.796875
0.67599994,0.040283203,1.7773438
0.7279999,0.041503906,1.7614746
0.78,0.02319336,1.7419434
0.83199996,0.04272461,1.7419434
0.88399994,0.040283203,1.71875
0.936,0.041503906,1.7028809
0.988,0.0390625,1.6821289
1.04,0.040283203,1.8359375
1.092,0.04272461,1.8786621
1.1439999,0.040283203,1.8969727
1.196,0.04272461,1.9177246
1.248,0.04272461,1.9567871
1.3,0.05859375,1.9726562
1.3519999,0.041503906,1.9958496
1.4039999,0.04272461,2.0324707
1.4559999,0.05859375,2.0507812
1.5079999,0.05859375,2.0703125
1.56,0.061035156,2.0910645
1.6119999,0.05859375,2.1118164
1.6639999,0.06225586,2.1520996
1.716,0.05859375,2.1704102
1.7679999,0.059814453,2.1899414
1.8199999,0.05859375,2.2070312
1.872,0.061035156,2.2302246
1.9239999,0.059814453,2.2485352
1.976,0.059814453,2.265625
2.0279999,0.059814453,2.2875977
2.08,0.06225586,2.3059082
2.132,0.059814453,2.3242188
2.184,0.061035156,2.347412
2.2359998,0.061035156,2.364502
2.2879999,0.061035156,2.3840332
2.34,0.059814453,2.4023438
2.392,0.061035156,2.4230957
2.444,0.061035156,2.4450684
2.496,0.06225586,2.4645996
2.5479999,0.06225586,2.4816895
2.6,0.061035156,2.503662
2.6519997,0.06225586,2.5231934
2.7039998,0.059814453,2.541504
2.7559998,0.06225586,2.5598145
2.8079998,0.05859375,2.5610352
2.86,0.06225586,2.581787
2.9119997,0.06225586,2.6013184
2.964,0.078125,2.6171875
3.0159998,0.061035156,2.6403809
3.0679996,0.078125,2.6586914
3.12,0.0793457,2.6757812
3.172,0.06225586,2.6965332
3.2239997,0.078125,2.6953125
3.276,0.078125,2.7148438
3.3279998,0.061035156,2.738037
3.3799996,0.078125,2.7539062
3.432,0.078125,2.7734375
3.4839997,0.0793457,2.7734375
3.5359998,0.061035156,2.6403809
3.5879998,0.06225586,2.598877
3.6399999,0.061035156,2.5598145
3.6919997,0.061035156,2.5402832
3.744,0.061035156,2.520752
3.7959998,0.06225586,2.5012207
3.8479998,0.05859375,2.4609375
3.8999999,0.059814453,2.4438477
3.952,0.059814453,2.4243164
4.0039997,0.059814453,2.4023438
4.0559998,0.05859375,2.3657227
4.108,0.059814453,2.34375
4.16,0.061035156,2.3278809
4.212,0.05859375,2.307129
4.264,0.059814453,2.2875977
4.3159995,0.059814453,2.265625
4.368,0.05859375,2.2460938
4.4199996,0.05859375,2.2094727
4.4719996,0.06225586,2.1887207
4.5239997,0.059814453,2.1704102
4.5759997,0.06225586,2.1496582
4.628,0.05859375,2.1313477
4.68,0.04272461,2.113037
4.732,0.04272461,2.0935059
4.784,0.04272461,2.0739746
4.836,0.04272461,2.0544434
4.888,0.04272461,2.034912
4.9399996,0.041503906,2.0153809
4.992,0.04272461,2.0129395
5.0439997,0.04272461,1.9934082
5.0959997,0.0390625,1.9726562
5.148,0.04272461,1.9543457
5.2,0.0390625,1.9360352
5.252,0.040283203,1.9140625
5.3039994,0.041503906,1.8981934
5.356,0.04272461,1.8786621
5.4079995,0.04272461,1.8566895
5.4599996,0.040283203,1.8383789
5.5119996,0.04272461,1.8371582
5.5639997,0.040283203,1.8164062
5.6159997,0.0390625,1.7993164
5.6679997,0.040283203,1.7773438
5.72,0.041503906,1.7614746
5.772,0.040283203,1.7407227
5.8239994,0.04272461,1.7419434
5.8759995,0.0390625,1.7211914
5.928,0.040283203,1.6992188
5.9799995,0.0390625,1.6796875
6.0319996,0.041503906,1.8371582
6.084,0.041503906,1.8591309
6.135999,0.04272461,1.8981934
6.1879997,0.04272461,1.9177246
6.24,0.04272461,1.9372559
6.2919993,0.04272461,1.9763184
6.344,0.040283203,1.9946289
6.396,0.05859375,2.0141602
6.4479995,0.06225586,2.0324707
6.4999995,0.05859375,2.0703125
6.552,0.05859375,2.0898438
6.6039996,0.05859375,2.109375
6.6559997,0.061035156,2.130127
6.7079997,0.05859375,2.150879
6.7599993,0.06225586,2.1887207
6.812,0.05859375,2.2070312
6.864,0.05859375,2.229004
6.9159994,0.059814453,2.2485352
6.9679995,0.059814453,2.2680664
7.02,0.059814453,2.2875977
7.0719995,0.059814453,2.3046875
7.1239996,0.061035156,2.3254395
7.1759996,0.061035156,2.3449707
7.227999,0.061035156,2.364502
7.2799997,0.061035156,2.3840332
7.332,0.061035156,2.4060059
7.3839993,0.059814453,2.4243164
7.436,0.061035156,2.4450684
7.488,0.059814453,2.463379
7.5399995,0.06225586,2.4816895
7.5919995,0.05859375,2.5
7.644,0.061035156,2.520752
7.6959996,0.05859375,2.5219727
7.7479997,0.08178711,2.5622559
