time(ms),voltage_0,voltage_1
0.0,0.0,0.0
1.04,0.0,0.0
2.08,0.0,0.0
3.1200001,0.0,0.0
4.16,0.0,0.0
5.2000003,0.0,0.0
6.2400002,0.0,0.0
7.2799997,0.0,0.0
8.32,0.0,0.0
9.360001,0.0,0.0
10.400001,0.25390625,0.60791016
11.44,0.6262207,0.9790039
12.4800005,0.8630371,1.2341309
13.5199995,1.015625,1.40625
14.559999,1.1132812,1.5039062
15.6,1.1914062,1.5820312
16.64,1.2329102,1.6442871
17.68,1.270752,1.6821289
18.720001,1.2902832,1.7016602
19.76,1.3110352,1.7224121
20.800001,1.3317871,1.7419434
21.840002,1.3305664,1.7590332
22.88,1.3476562,1.7578125
23.92,1.3476562,1.7578125
24.960001,1.3500977,1.7810059
26.000002,1.3513184,1.7785645
27.039999,1.3476562,1.7797852
28.079998,1.3671875,1.7797852
29.119999,1.348877,1.7797852
30.160002,1.3671875,1.7773438
31.2,1.3696289,1.7810059
32.24,1.3671875,1.7797852
33.28,1.3708496,1.7810059
34.320004,1.3671875,1.7797852
35.36,1.3708496,1.7810059
36.399998,1.3696289,1.7810059
37.440002,1.3708496,1.7785645
38.48,1.3696289,1.7980957
39.52,1.3671875,1.7993164
40.56,1.3684082,1.7797852
41.600002,1.3708496,1.7980957
42.64,1.3684082,1.796875
43.680004,1.3671875,1.7993164
44.72,1.3696289,1.7810059
45.76,1.3708496,1.7785645
46.800003,1.3696289,1.7980957
47.84,1.3671875,1.796875
48.88,1.3696289,1.7980957
49.920002,1.3671875,1.796875
50.96,1.3696289,1.7980957
52.000004,1.3671875,1.796875
53.039997,1.3696289,1.7980957
54.079998,1.3671875,1.796875
55.120003,1.3696289,1.8005371
56.159996,1.3684082,1.796875
57.200005,1.3696289,1.7980957
58.239998,1.3671875,1.796875
59.280003,1.3696289,1.7980957
60.320004,1.09375,1.1328125
61.359997,0.7055664,0.76293945
62.4,0.46875,0.5102539
63.440002,0.3137207,0.33447266
64.48,0.21850586,0.23803711
65.520004,0.14038086,0.1574707
66.56,0.100097656,0.12084961
67.6,0.078125,0.080566406
68.64001,0.04272461,0.06225586
69.68,0.040283203,0.0390625
70.72,0.021972656,0.040283203
71.76,0.020751953,0.01953125
72.799995,0.0024414062,0.02319336
73.84,0.0036621094,0.020751953
74.880005,0.0,0.0
75.920006,0.0012207031,0.0
76.96,0.0024414062,0.0012207031
78.0,0.0012207031,0.0024414062
79.04,0.0012207031,0.0
80.079994,0.0,0.0024414062
81.12,0.0012207031,0.0
82.16,0.0,0.0
83.200005,0.0,0.0
84.24,0.0,0.0
85.28,0.0,0.0
86.32,0.0,0.0
87.36001,0.0,0.0
88.4,0.0,0.0
89.44,0.0,0.0
90.48,0.0,0.0
91.52,0.0,0.0
92.56,0.0,0.0
93.600006,0.0,0.0
94.64001,0.0,0.0
95.68,0.0,0.0
96.72,0.0,0.0
97.76,0.0,0.0
98.799995,0.0,0.0
99.840004,0.0,0.0
100.880005,0.0,0.0
101.92,0.0,0.0
102.96,0.0,0.0
104.00001,0.0,0.0
105.04,0.0,0.0
106.079994,0.0,0.0
107.12,0.0,0.0
108.159996,0.0,0.0
109.2,0.0,0.0
110.240005,0.1953125,0.52978516
111.28,0.5859375,0.9375
112.31999,0.8227539,1.2145996
113.36,0.99609375,1.3867188
114.40001,1.09375,1.5063477
115.44001,1.1743164,1.5856934
116.479996,1.2316895,1.6430664
117.52,1.270752,1.6796875
118.560005,1.2890625,1.6992188
119.6,1.3098145,1.71875
120.64001,1.3305664,1.7419434
121.68001,1.3305664,1.7419434
122.71999,1.3317871,1.7614746
123.759995,1.348877,1.7602539
124.8,1.3513184,1.7614746
125.84,1.3500977,1.7785645
126.880005,1.3476562,1.7797852
127.920006,1.3671875,1.7797852
128.96,1.3684082,1.7773438
130.0,1.3513184,1.7785645
131.04001,1.3696289,1.7785645
132.08,1.3671875,1.7797852
133.12,1.3708496,1.7810059
134.16,1.3671875,1.7797852
135.2,1.3708496,1.7810059
136.24,1.3684082,1.7797852
137.28001,1.3708496,1.8005371
138.31999,1.3684082,1.796875
139.36,1.3671875,1.7993164
140.40001,1.3696289,1.7810059
141.44,1.3708496,1.7785645
142.48001,1.3684082,1.796875
143.52,1.3671875,1.796875
144.56,1.3684082,1.796875
145.59999,1.3671875,1.7773438
146.64,1.3684082,1.796875
147.68,1.3671875,1.796875
148.72,1.3696289,1.7980957
149.76001,1.3671875,1.796875
150.8,1.3696289,1.7980957
151.84001,1.3671875,1.796875
152.88002,1.3696289,1.7980957
153.92,1.3671875,1.796875
154.96,1.3671875,0.0
