time(ms),voltage_0,voltage_1
0.0,0.0,0.0
2.08,0.0,0.0
4.16,0.0,0.0
6.2400002,0.0,0.0
8.32,0.0,0.0
10.400001,0.0,0.0
12.4800005,0.0,0.0
14.559999,0.0,0.0
16.64,0.0,0.0
18.720001,0.0,0.0
20.800001,0.0,0.0
22.88,0.0,0.5859375
24.960001,0.7434082,1.2133789
27.039999,1.0583496,1.505127
29.119999,1.2109375,1.640625
31.2,1.2695312,1.7016602
33.28,1.3110352,1.7419434
35.36,1.3293457,1.7602539
37.440002,1.348877,1.7602539
39.52,1.3513184,1.7810059
41.600002,1.3513184,1.7785645
43.680004,1.3696289,1.7785645
45.76,1.3671875,1.7773438
47.84,1.3696289,1.7785645
49.920002,1.3684082,1.7797852
52.000004,1.3708496,1.7785645
54.079998,1.3684082,1.796875
56.159996,1.3671875,1.7773438
58.239998,1.3696289,1.7980957
60.320004,1.3671875,1.7773438
62.4,1.3684082,1.7797852
64.48,1.3708496,1.8005371
66.56,1.3696289,1.7980957
68.64001,1.3671875,1.796875
70.72,1.3696289,1.7980957
72.799995,1.3671875,1.796875
74.880005,1.3696289,1.7980957
76.96,1.3671875,1.796875
79.04,1.3696289,1.7980957
81.12,1.3671875,1.796875
83.200005,1.3684082,1.796875
85.28,1.3671875,1.796875
87.36001,1.3696289,1.7980957
89.44,1.3671875,1.796875
91.52,1.3696289,1.8005371
93.600006,1.3684082,1.796875
95.68,1.3684082,1.796875
97.76,1.3671875,1.796875
99.840004,1.3696289,1.8005371
101.92,1.3684082,1.796875
104.00001,1.3696289,1.7980957
106.079994,1.3671875,1.7993164
108.159996,1.3708496,1.7980957
110.240005,1.3671875,1.796875
112.31999,1.3696289,1.8005371
114.40001,1.3684082,1.796875
116.479996,1.3696289,1.7980957
118.560005,1.3671875,1.796875
120.64001,1.3708496,1.7980957
122.71999,1.3671875,1.796875
124.8,1.3696289,1.8005371
126.880005,1.3684082,1.796875
128.96,1.3696289,1.8005371
131.04001,1.3684082,1.796875
133.12,1.3696289,1.7980957
135.2,1.3671875,1.796875
137.28001,1.3708496,1.8005371
139.36,1.3684082,1.7993164
141.44,1.3696289,1.8005371
143.52,1.3684082,1.7993164
145.59999,1.3696289,1.7980957
147.68,1.3671875,1.796875
149.76001,1.3708496,1.7980957
151.84001,1.3671875,1.796875
153.92,1.3696289,1.8005371
