time(ms),voltage_0,voltage_1
0.0,0.0,1.0375977
0.41599995,0.0012207031,0.9765625
0.8319999,0.0,0.92041016
1.2479999,0.0012207031,0.859375
1.6639998,0.0,0.8203125
2.08,0.0,0.76171875
2.4959998,0.0,0.72509766
2.9119997,0.0012207031,0.68359375
3.3279996,0.0,0.64453125
3.744,0.0,0.60546875
4.16,0.0,0.76416016
4.5759997,0.0012207031,1.0351562
4.9919996,0.0,1.2695312
5.408,0.0024414062,1.505127
5.8239994,0.0,1.7016602
6.2400002,0.0036621094,1.895752
6.655999,0.040283203,2.072754
7.0719995,0.13793945,2.2094727
7.488,0.21850586,2.3278809
7.904,0.3161621,2.4450684
8.32,0.37475586,2.5231934
8.736,0.45288086,2.6013184
9.151999,0.5090332,2.65625
9.567999,0.5493164,2.7185059
9.983999,0.5895996,2.755127
10.4,0.6274414,2.7966309
10.816,0.6652832,2.8320312
11.231999,0.68359375,2.8515625
11.647999,0.7067871,2.8723145
12.063999,0.72509766,2.8918457
12.4800005,0.7458496,2.911377
12.895999,0.76171875,2.932129
13.311998,0.76538086,2.9309082
13.728,0.7836914,2.9528809
14.143999,0.7849121,2.755127
14.559999,0.52978516,2.4841309
14.976,0.33447266,2.269287
15.391998,0.19897461,2.0910645
15.808,0.080566406,1.9543457
16.223999,0.021972656,1.8371582
16.64,0.0,1.7211914
17.056,0.0012207031,1.6015625
17.472,0.0,1.5039062
17.887999,0.0024414062,1.4074707
18.303999,0.0,1.3305664
18.72,0.0012207031,1.25
19.135998,0.0,1.1743164
19.552,0.0012207031,1.09375
19.967999,0.0,1.0351562
20.383999,0.0024414062,0.9777832
20.8,0.0,0.92041016
21.216,0.0012207031,0.859375
21.632,0.0,0.80322266
22.047998,0.0036621094,0.76293945
22.463999,0.0,0.72509766
22.88,0.0012207031,0.68359375
23.295998,0.0,0.64697266
23.711998,0.0012207031,0.60546875
24.127998,0.0,0.7421875
24.543999,0.0,1.015625
24.960001,0.0,1.2524414
25.375998,0.0036621094,1.4855957
25.791998,0.0,1.6821289
26.208,0.0036621094,1.8762207
26.623997,0.0390625,2.0532227
27.039997,0.12084961,2.2106934
27.456,0.21728516,2.3254395
27.872,0.29541016,2.4450684
28.287998,0.37353516,2.5231934
28.703999,0.45043945,2.6000977
29.119999,0.5078125,2.65625
29.535997,0.5493164,2.7160645
29.952,0.5883789,2.7575684
30.368,0.6262207,2.7954102
30.783997,0.6652832,2.8149414
31.199999,0.68725586,2.8527832
31.616,0.7067871,2.8747559
32.031998,0.72387695,2.890625
32.447998,0.7446289,2.911377
32.864,0.76171875,2.9101562
33.28,0.76538086,2.9333496
33.696,0.7824707,2.932129
34.112,0.7849121,2.7746582
34.528,0.5493164,2.5012207
34.944,0.3527832,2.2875977
35.359997,0.1965332,2.1118164
35.775997,0.09765625,1.9555664
36.192,0.02319336,1.8395996
36.607998,0.0,1.71875
37.024,0.0024414062,1.6027832
37.44,0.0,1.5063477
37.856,0.0036621094,1.427002
38.271996,0.0,1.328125
38.688,0.0024414062,1.2512207
39.104,0.0,1.171875
39.519997,0.0024414062,1.114502
39.935997,0.0,1.0351562
40.351997,0.0024414062,0.9777832
40.767998,0.0,0.91796875
41.184,0.0024414062,0.8605957
41.6,0.0,0.8203125
42.015995,0.0,0.76171875
42.432,0.0,0.72509766
42.848,0.0036621094,0.68481445
43.264,0.0,0.64697266
43.679996,0.0012207031,0.60546875
44.095997,0.0,0.7055664
44.511993,0.0036621094,0.99731445
44.927998,0.0,1.2304688
45.344,0.0024414062,1.4660645
45.76,0.0,1.6821289
46.176,0.0012207031,1.875
46.591995,0.02319336,2.034912
47.008,0.12084961,2.191162
47.423996,0.21606445,2.3242188
47.839996,0.29296875,2.421875
48.255997,0.37231445,2.5024414
48.671997,0.4333496,2.581787
49.087997,0.49072266,2.6403809
49.503998,0.5505371,2.6989746
49.920002,0.5883789,2.755127
50.335995,0.625,2.7954102
50.751995,0.6640625,2.8125
51.168,0.68603516,2.8552246
51.583996,0.7055664,2.8723145
52.0,0.72265625,2.890625
52.416,0.7434082,2.9101562
52.831993,0.76171875,2.9101562
53.247993,0.76538086,2.9309082
53.663998,0.78125,2.932129
54.079994,0.7849121,2.8137207
54.496,0.56640625,2.5219727
54.912,0.3552246,2.3083496
55.327995,0.21606445,2.1313477
55.744,0.100097656,1.973877
56.159996,0.021972656,1.8371582
56.575996,0.0,1.7211914
56.991997,0.0036621094,1.6223145
57.407997,0.0,1.5234375
57.823997,0.0,1.4257812
58.239998,0.0,1.3476562
58.656002,0.0,1.25
59.071995,0.0,1.1914062
59.487995,0.0,1.1132812
59.904,0.0,1.0375977
60.319996,0.0036621094,0.9777832
60.736,0.0,0.92041016
61.152,0.0036621094,0.88012695
61.567993,0.0,0.8203125
61.983994,0.0024414062,0.76293945
