time(ms),voltage_0,voltage_1
0.0,0.0,0.390625
0.20799997,0.0,0.37109375
0.41599995,0.0024414062,0.3527832
0.62399995,0.0,0.3540039
0.8319999,0.0012207031,0.33203125
1.04,0.0,0.33447266
1.2479999,0.0012207031,0.33203125
1.4559999,0.0,0.3149414
1.6639998,0.0012207031,0.3125
1.872,0.0,0.44921875
2.08,0.0024414062,0.60668945
2.2879999,0.021972656,0.7434082
2.4959998,0.078125,0.8618164
2.704,0.15991211,0.96069336
2.9119997,0.23803711,1.0583496
3.1200001,0.33203125,1.1523438
3.3279996,0.3930664,1.2316895
3.5359998,0.46875,1.3085938
3.744,0.52978516,1.3903809
3.952,0.5871582,1.4477539
4.16,0.6262207,1.5063477
4.368,0.68481445,1.5429688
4.5759997,0.72509766,1.6027832
4.7839994,0.76416016,1.6442871
4.9919996,0.80200195,1.6796875
5.2,0.84106445,1.71875
5.408,0.859375,1.7407227
5.6159997,0.8984375,1.7797852
5.8239994,0.91918945,1.796875
6.0319996,0.9411621,1.8371582
6.2400002,0.9765625,1.8554688
6.4479995,0.9802246,1.8762207
6.655999,0.99609375,1.8969727
6.864,1.0192871,1.8981934
7.0719995,1.0388184,1.9152832
7.2799997,1.0559082,1.9335938
7.488,1.0766602,1.9543457
7.695999,1.0766602,1.973877
7.904,1.09375,1.9726562
8.1119995,1.0961914,1.9763184
8.32,1.1169434,1.9934082
8.528,1.1157227,2.0129395
8.736,1.1132812,2.0141602
8.943999,1.1340332,2.0141602
9.151999,1.1364746,2.034912
9.36,1.1523438,2.03125
9.567999,1.1547852,2.034912
9.776,1.1547852,2.0544434
9.983999,1.1535645,2.0507812
10.191999,1.171875,2.0507812
10.4,1.1743164,2.0544434
10.608,1.1730957,2.0703125
10.816,1.171875,2.072754
11.023999,1.1743164,2.0739746
11.231999,1.1730957,2.072754
11.44,1.1914062,2.072754
11.647999,1.1950684,2.0739746
11.855999,1.2133789,1.9152832
12.063999,0.9790039,1.7590332
12.271999,0.8605957,1.640625
12.4800005,0.76416016,1.5441895
12.687999,0.6652832,1.4477539
12.895999,0.5871582,1.3476562
13.104,0.5078125,1.2719727
13.311998,0.45288086,1.1950684
13.519999,0.390625,1.1328125
13.728,0.33447266,1.0754395
13.936,0.29296875,1.0351562
14.143999,0.234375,0.9790039
14.351999,0.21484375,0.9399414
14.559999,0.17700195,0.8984375
14.767999,0.15625,0.8618164
14.976,0.1184082,0.8203125
15.184,0.100097656,0.80200195
15.391998,0.078125,0.76171875
15.599999,0.061035156,0.72631836
15.808,0.06225586,0.7043457
16.015999,0.040283203,0.68603516
16.223999,0.020751953,0.6665039
16.432,0.021972656,0.64575195
16.64,0.0,0.6274414
16.848,0.0036621094,0.60668945
17.056,0.0,0.5883789
17.264,0.0,0.56884766
17.472,0.0012207031,0.546875
17.679998,0.0,0.52978516
17.887999,0.0036621094,0.5090332
18.096,0.0,0.5078125
18.303999,0.0,0.48828125
18.512,0.0,0.46875
18.72,0.0024414062,0.4699707
18.928,0.0,0.45166016
19.135998,0.0012207031,0.4296875
19.344,0.0,0.41259766
19.552,0.0036621094,0.41137695
19.759998,0.0,0.3930664
19.967999,0.0036621094,0.3918457
20.175999,0.0,0.37109375
20.383999,0.0024414062,0.37231445
20.592,0.0,0.3540039
20.8,0.0012207031,0.3515625
21.007998,0.0,0.33203125
21.216,0.0024414062,0.33325195
21.424,0.0,0.3149414
21.632,0.0036621094,0.3137207
21.839998,0.0,0.4296875
22.047998,0.0,0.5859375
22.255997,0.0036621094,0.72387695
22.463999,0.078125,0.84228516
22.672,0.15625,0.95703125
22.88,0.234375,1.0546875
23.088,0.3137207,1.1352539
23.295998,0.3942871,1.2341309
23.504,0.45288086,1.3098145
23.711998,0.5078125,1.3696289
23.919998,0.56884766,1.4294434
24.127998,0.6286621,1.4855957
24.335999,0.6677246,1.5466309
24.543999,0.72387695,1.5820312
24.751999,0.76293945,1.6235352
24.960001,0.80444336,1.6833496
25.167997,0.8239746,1.7028809
25.375998,0.8630371,1.739502
25.584,0.8984375,1.7773438
25.791998,0.91796875,1.7993164
26.0,0.9399414,1.817627
26.208,0.95947266,1.8371582
26.415997,0.9802246,1.8591309
26.623997,0.99975586,1.895752
26.831999,1.0180664,1.8981934
27.039997,1.0388184,1.9152832
27.248,1.0546875,1.9360352
27.456,1.0559082,1.9555664
27.663998,1.0766602,1.9567871
27.872,1.0974121,1.973877
28.079998,1.0961914,1.9934082
28.287998,1.1132812,1.9921875
28.495998,1.1157227,2.0129395
28.703999,1.1328125,2.0117188
28.911999,1.1328125,2.0141602
29.119999,1.1364746,2.0324707
29.328001,1.1364746,2.034912
29.535997,1.1535645,2.03125
29.743998,1.1535645,2.0507812
29.952,1.1523438,2.0532227
30.159998,1.171875,2.0507812
30.368,1.1743164,2.0544434
30.576,1.1730957,2.0703125
30.783997,1.171875,2.072754
30.991997,1.1743164,0.3918457
