time(ms),voltage_0,voltage_1
0.0,0.29418945,1.0546875
0.10399999,0.2734375,1.015625
0.20799997,0.25634766,0.99731445
0.31199998,0.234375,0.95947266
0.41599995,0.21850586,0.9387207
0.52,0.1953125,0.91796875
0.62399995,0.17822266,0.9020996
0.7279999,0.1586914,0.88012695
0.8319999,0.13916016,0.8630371
0.936,0.13793945,0.84228516
1.04,0.12084961,0.8215332
1.1439999,0.17822266,0.96069336
1.2479999,0.23803711,1.0388184
1.352,0.2758789,1.0778809
1.4559999,0.3161621,1.1364746
1.5600001,0.3552246,1.1755371
1.6639998,0.3942871,1.2316895
1.7679999,0.4321289,1.270752
1.872,0.46875,1.3110352
1.976,0.5090332,1.3476562
2.08,0.52734375,1.3696289
2.184,0.56762695,1.40625
2.2879999,0.5883789,1.4489746
2.3919997,0.6262207,1.484375
2.4959998,0.64453125,1.5039062
2.6,0.6677246,1.5270996
2.704,0.7067871,1.5661621
2.8079998,0.72387695,1.5844727
2.9119997,0.7434082,1.6015625
3.0159998,0.76416016,1.6247559
3.1200001,0.7849121,1.6418457
3.2239997,0.80200195,1.6796875
3.3279996,0.8203125,1.6821289
3.432,0.84106445,1.7016602
3.5359998,0.8630371,1.7199707
3.6399999,0.76538086,1.583252
3.744,0.703125,1.5039062
3.8479996,0.6640625,1.4477539
3.952,0.60913086,1.4074707
4.0559998,0.56762695,1.3671875
4.16,0.52734375,1.328125
4.264,0.49072266,1.2731934
4.368,0.45288086,1.2341309
4.4719996,0.4296875,1.2109375
4.5759997,0.390625,1.171875
4.68,0.37109375,1.1352539
4.7839994,0.33325195,1.0961914
4.888,0.3149414,1.0754395
4.9919996,0.29541016,1.0583496
5.0959997,0.2734375,1.0180664
5.2,0.25512695,0.99853516
5.304,0.234375,0.9765625
5.408,0.21484375,0.9399414
5.5119996,0.1965332,0.92041016
5.6159997,0.17944336,0.9020996
5.72,0.15991211,0.88012695
5.8239994,0.1586914,0.8605957
5.9279995,0.13793945,0.83984375
6.0319996,0.119628906,0.8215332
6.1359997,0.17578125,0.95947266
6.2400002,0.23803711,1.0168457
6.3439994,0.2746582,1.0742188
6.4479995,0.3149414,1.1340332
6.552,0.3540039,1.1730957
6.655999,0.3930664,1.2121582
6.7599993,0.4321289,1.270752
6.864,0.46875,1.3110352
6.968,0.5078125,1.3476562
7.0719995,0.52734375,1.3671875
7.1759996,0.56640625,1.40625
7.2799997,0.5883789,1.4489746
7.3839993,0.625,1.4672852
7.488,0.64819336,1.505127
7.592,0.6677246,1.5246582
7.695999,0.7055664,1.5637207
7.7999997,0.72387695,1.5820312
7.904,0.7421875,1.6040039
8.007999,0.76416016,1.6223145
8.1119995,0.7836914,1.6442871
8.216,0.80322266,1.6638184
8.32,0.8239746,1.6833496
8.424,0.83984375,1.7016602
8.528,0.8630371,1.7199707
8.632,0.7824707,1.5820312
8.736,0.703125,1.5039062
8.839999,0.6640625,1.4672852
8.943999,0.6262207,1.40625
9.048,0.56884766,1.3684082
9.151999,0.52734375,1.328125
9.256,0.49072266,1.2731934
9.36,0.4724121,1.2512207
9.464,0.4309082,1.2109375
9.567999,0.390625,1.1743164
9.672,0.37231445,1.1328125
9.776,0.33447266,1.1169434
9.879999,0.3149414,1.0754395
9.983999,0.29541016,1.0388184
10.087999,0.2746582,1.015625
10.191999,0.25634766,0.99731445
10.296,0.234375,0.9765625
10.4,0.21484375,0.9375
10.503999,0.1965332,0.91796875
10.608,0.17822266,0.8996582
10.712,0.1586914,0.88012695
10.816,0.1586914,0.8605957
10.919999,0.13793945,0.84228516
11.023999,0.12084961,0.8215332
11.127998,0.1586914,0.96069336
11.231999,0.21606445,1.0180664
11.336,0.2734375,1.0766602
11.44,0.3137207,1.1352539
11.544,0.3540039,1.1755371
11.647999,0.3918457,1.2109375
11.752,0.4309082,1.2524414
11.855999,0.4724121,1.2902832
11.959999,0.49194336,1.3317871
12.063999,0.53100586,1.3708496
12.167999,0.56640625,1.40625
12.271999,0.5883789,1.4489746
12.375999,0.625,1.4648438
12.4800005,0.64697266,1.5075684
12.583999,0.6677246,1.5246582
12.687999,0.68603516,1.5661621
12.792,0.72387695,1.5820312
12.895999,0.7421875,1.6015625
13.0,0.76293945,1.6210938
13.104,0.7836914,1.6442871
13.207998,0.80200195,1.6625977
13.311998,0.8239746,1.6833496
13.415999,0.84106445,1.7016602
13.519999,0.8630371,1.7199707
13.624,0.8984375,1.5820312
13.728,0.72509766,1.5246582
13.831999,0.6652832,1.4672852
13.936,0.60668945,1.4086914
14.039999,0.57006836,1.3684082
14.143999,0.52978516,1.3317871
14.247999,0.49072266,1.2902832
14.351999,0.46875,1.25
14.455999,0.4321289,1.2145996
14.559999,0.41137695,1.171875
14.6640005,0.37231445,1.1352539
14.767999,0.33569336,1.1169434
14.871999,0.3149414,1.0754395
14.976,0.29541016,1.0583496
15.079999,0.2746582,1.0180664
15.184,0.25756836,0.99975586
15.288,0.234375,0.9765625
15.391998,0.21484375,0.95947266
15.495998,0.1965332,1.0766602
